Id,Husb,Wife,Children
F505747,I516586,I516585,""
F505748,I516589,I516590,I516591|I516665|I516734|I516805
F505749,I516594,I516595,I516596|I516744|I516804
F505750,I516597,I516598,I516678|I516776
F505751,I516599,I516600,""
F505752,I516601,"",I516600
F505753,I516603,I525280,I507124|I514384|I507968|I525279
F505754,"",I514633,I516609
F505755,I516611,I516610,I514334|I525563|I524149|I516614|I527545|I533614
F505756,I516612,I516613,I517914|I520422|I517178|I516933|I517314|I516611|I517119
F505757,I512301,I516619,I516622
F505758,I516620,I516621,I516619|I534434
F505759,I516623,I516624,I517341|I516625|I527604
F505760,I516628,I516629,I514285
F505761,I516632,I516631,I517232|I517703|I517704|I533729|I523789|I516633
F505762,I516634,I516635,I516883|I516632
F505763,I515613,I516636,I527824|I516821|I516941|I517176|I533881|I517667|I517769|I533723|I517431|I517327|I534635|I516637|I524240
F505764,I516638,I516639,I517920|I516824|I516636|I520053
F505766,I516641,"",I511245
F505767,I516642,"",I514684
F505771,I516646,"",I512255
F505772,I516647,"",I516598
F505773,I516649,I516648,I516405
F505774,I516502,I516650,I516651
F505775,I516223,I516652,I516666|I516675|I516772
F505776,I516655,I516656,I516158|I516657
F505777,I516657,I516658,I516749|I516733|I516784
F505778,I516662,I516661,I516796|I516663|I516720|I516770
F505779,I516669,"",I516228
F505780,I516151,I516672,I516674|I516773
F505781,I516673,"",I516672
F505782,I516487,I516676,I516677
F505783,I516680,I516682,I516681|I516747
F505784,I516683,I516685,""
F505785,I516686,"",I516685
F505786,I516687,"",I516356
F505787,I516693,I516692,I516694|I516806
F505788,I516251,I516695,I516697
F505789,I516696,"",I516695
F505790,I516701,I516702,I516703|I516411
F505791,I516703,I516704,""
F505792,I516705,"",I516704
F505793,I516553,I516706,I516708|I516777
F505794,I516707,"",I516706
F505795,I516712,I516711,I516713
F505796,I516723,I516722,I516766
F505797,I516724,I516726,I516725|I516723|I516754
F505798,I516729,I516728,I516005
F505799,I516732,"",I516658
F505800,I516735,I516736,I516223|I516737
F505801,I516737,I516738,I516739
F505802,I516740,I516741,I516742
F505803,I516743,"",I516595
F505804,I516746,"",I516682
F505805,I516727,I516751,I516750
F505806,I516752,I516750,""
F505807,I516753,"",I516752
F505808,I516755,I516754,I516756
F505809,I516757,I516758,I516755|I516759
F505810,I516759,I516760,I516761
F505811,I516725,I516764,I516765
F505812,I516768,"",I516767
F505813,I516778,"",I516531
F505814,I516378,I516781,I516780
F505815,I516782,"",I516378|I516462
F505816,I516786,I516785,""
F505817,I516787,I516788,I516786
F505818,I516789,I516790,""
F505819,I516791,I516792,I516790
F505820,I516793,I515669,I516794
F505821,"",I516578,I516800
F505822,I516802,I516801,I516803
F505823,I516812,I516813,I515233
F505824,I516816,I516817,I515199
F505825,I514562,I516819,I527572|I516820
F505826,I516825,I516824,I527576|I527819|I516828|I517055|I533926|I517729
F505827,I516826,I516827,I520371|I516825|I520396|I523865
F505828,I516831,I516832,I516835
F505829,I516833,I516834,I516832
F505830,I516844,I508313,I527596|I516911|I516845
F505831,I516850,I514858,I516851|I533887|I517541
F505832,"",I507241,I516852|I508298
F505833,"",I514284,I516861
F505834,I516870,I516871,I517894|I520035|I516872|I516888
F505835,I516873,I516874,I516870|I532474|I532475|I532476|I532478
F505836,I516875,I516876,I516873|I532468
F505837,I516877,I528274,I516875|I532470|I532471|I532472|I532473
F505838,I516872,I516878,I516881|I517111|I528278
F505839,I516879,I516880,I516893|I516878|I516894|I516887|I516889
F505840,I516883,I516884,I520212|I520264|I525184|I517155|I527621|I527868|I516885
F505841,I516888,I516887,I516890|I516891|I516892
F505842,I516895,I516893,""
F505843,I516896,I516892,""
F505844,I516891,I516897,I532464|I532465|I532466|I532467
F505845,I516898,I516890,I539604|I539605|I539606
F505846,I516900,I514927,""
F505847,I516901,I516902,I502597
F505848,I516903,I507545,I516967
F505849,I516904,I516905,I516903
F505851,I516922,I517527,I502106|I517528
F505852,I513576,I516929,I516932
F505853,I516930,I516931,I516929
F505854,I516934,I516933,I527820|I516935
F505855,I516936,I516937,I516934
F505856,"",I515530,I516938|I533927
F505857,I514328,I516939,I516940|I517173|I533879
F505858,I516943,I516944,I516945
F505859,I516946,I516947,I516944
F505862,I517116,I516953,I517117|I533888
F505863,I516959,I516960,I512414
F505864,"",I507177,I516962
F505865,I516977,I516976,I527772|I517159|I516980|I533745|I517526
F505866,I516978,I516979,I516977
F505867,I514566,I516988,I527999|I516989
F505868,"",I516990,I516991
F505869,I517003,I517002,I517042|I517291|I517677|I524136
F505870,I517004,I517005,I517003
F505871,I517007,I517006,""
F505872,I517008,I517009,I517007
F505873,I517010,I507223,I517091
F505874,I517011,I517012,I517010
F505875,I517013,I503937,I517109|I517422
F505876,I517014,I517015,I517013
F505877,I517017,I517016,""
F505878,I517018,I517019,I517017
F505879,I517020,I517021,""
F505880,I517022,I517023,I517021
F505881,I517036,I515597,I523890|I527672|I524308|I517039
F505882,I517037,I517038,I534700|I517036
F505883,I517040,I501768,I517041|I517536|I517540
F505884,I517043,I517044,I517045
F505885,I517047,I517048,I515234|I517707
F505886,I517052,I517051,I519568|I517053
F505888,I517064,I517063,I527689|I511089|I517067|I511043|I517518
F505889,I517065,I517066,I517064|I512263|I510807|I510786
F505890,I517070,I517071,I524309|I517074
F505891,I517072,I517073,I517071
F505894,I517082,I514386,I525048|I534703|I504618
F505895,I517083,I517084,I517082
F505896,I517093,I517094,I517095|I508086
F505897,I517095,I517096,I527598|I517099
F505898,I517097,I517098,I517096
F505899,I517103,I517102,I527986|I527987|I517106|I517302
F505900,I517104,I517105,I517103
F505901,I517112,I507149,I527561|I517115|I517752|I517444|I534661
F505902,I517113,I517114,I517112
F505903,"",I516953,I516956
F505904,I514560,I516953,""
F505905,I517120,I517119,I533739|I527474|I533612
F505906,I517121,I517122,I533613|I517120
F505907,I517123,I517124,I517167
F505908,I517126,I517125,""
F505909,I517127,I517128,I517126
F505910,I517129,I517130,I502464|I517131
F505911,I517131,I517132,I517133
F505912,I517133,I517134,""
F505913,I517135,I517136,I517134|I527590
F505914,I517139,I517138,I506314|I534796|I524234|I534806
F505915,I517140,I503312,I517139|I534801|I534802|I534803|I534804|I534805
F505916,I517143,I517142,I517236
F505917,I517144,I517145,""
F505918,I517146,I517147,I517145
F505920,I506852,I515509,I501253|I501243
F505921,I517151,I517150,""
F505922,I517152,I517153,I517151
F505923,I517156,I517157,I534400|I523927|I524321
F505924,I513576,I517162,I517165|I533928
F505925,I517163,I517164,I517162
F505926,I517169,I517168,I520074|I517215|I523895|I517172
F505927,I517170,I517171,I517169
F505928,I517178,I517179,I527927|I517182|I533922|I517731|I534607
F505929,I517180,I517181,I517179
F505930,I517185,I514952,I517188
F505931,I517186,I517187,I517185
F505932,"",I512422,I515479
F505933,"",I515246,I517198
F505934,"",I503513,I517202
F505935,I517003,I517206,I517207
F505936,I517208,I517209,I515205
F505937,I517211,I517212,I515196
F505938,I517216,I517215,I533921|I533705|I517733|I517425|I517311|I523762|I517219|I527443|I533610
F505939,I517217,I517218,I517216
F505940,I517222,I517221,I523767|I517225
F505941,I517223,I517224,I517222
F505942,I517226,I517220,I517513|I523765|I517229|I524238
F505943,I517227,I517228,I517226
F505944,I517238,I517239,I517240|I517706
F505945,I517241,I517242,I517239
F505946,I517246,I517245,""
F505947,I517247,I517248,I517246
F505948,I517249,I503505,""
F505949,I517250,I517251,I517249
F505950,I517253,I517252,I533891|I534658
F505951,I517254,I517255,I517253
F505952,I517256,I517257,I503834
F505953,I517262,I515333,I517909|I535488|I535585
F505954,I519442,I515200,""
F505955,I517249,I517265,""
F505956,I517274,I522614,I512290
F505958,I507227,I512424,""
F505959,I517277,I517276,I517281|I517280|I533908|I527446
F505960,I517278,I517279,I517277
F505962,I517286,I517287,I517290
F505963,I517288,I517289,I517287
F505964,I517294,I517293,I517295
F505965,I517296,I517297,I517294
F505966,I517298,I517299,I505203
F505967,I517303,I517304,I512365
F505968,I517306,I507336,I517307|I517367|I517369|I517371
F505969,I517308,I517309,I517359|I517360|I517361|I517362|I517363|I517364|I517306|I517365|I517366
F505970,I517314,I517315,I517497|I517318|I534699
F505971,I517316,I517317,I520011|I520440|I517742|I517315|I519616|I519622
F505972,I517319,I517320,I517430|I517323|I524151|I519585|I527543
F505973,I517321,I517322,I517320
F505974,I517324,I517325,I510994
F505975,I517333,I517332,I533704|I517734|I517405|I517514|I517334|I534636|I519588|I527544
F505977,I504297,I517337,I517338
F505978,"",I517338,I517339
F505979,I517342,I517343,I514966
F505980,I517344,I517345,I514967
F505981,I515346,I517351,I517352
F505982,I517354,I517353,I517355
F505983,I517356,I517357,I520171|I525186|I525185|I517354
F505987,I517375,I517374,I517376|I517377|I517378|I517379|I517380|I517381|I517382
F505988,I517383,I517382,I517384|I517385|I517386
F505989,I517386,I517387,I517388
F505990,I517389,I517377,I517390|I517391|I517392|I517393|I517394|I517395
F505991,I517396,I517397,I517389
F505992,I517399,I517398,I519572|I528250|I533635|I517402
F505993,I517400,I517401,I517399
F505994,"",I517403,I515139
F505996,I517410,I517385,I517411
F505997,I517412,I517413,I524529|I517410|I524031|I524032
F505998,I517414,I517415,I533740|I517412
F505999,I517416,I517417,I517414
F506000,I517418,I517419,I517415
F506002,I517432,I517433,I517434|I517438|I517439
F506003,I517435,I517436,I520262|I520159|I520213|I517433
F506004,I517442,I517443,I510869
F506005,I517447,I517448,I508100
F506006,I501980,I517455,I505508
F506007,I517457,I517458,I510907
F506008,I507239,I517459,I517462|I527492
F506009,I517460,I517461,I517459
F506010,"",I500930,I517463
F506011,I517464,I517463,""
F506012,I517465,I517466,I517464|I522256
F506013,I517468,I517467,""
F506014,I517469,I517470,I517468
F506015,I517472,I517471,""
F506016,I517473,I517474,I535389|I517472
F506017,I514900,I517475,""
F506018,I517476,I517477,I517475
F506019,I517478,I514912,""
F506020,I517479,I517480,I517478
F506021,I517481,I517482,I510748
F506022,I517484,I517483,""
F506023,I517485,I517486,I517484
F506024,I517487,I513394,I523788|I527494
F506025,"",I517488,I517487
F506026,I517490,I517489,I523780
F506027,I517491,I517492,I513553|I517490|I523203
F506028,I517493,I507423,""
F506029,I517494,I517495,I517493
F506030,"",I515206,I517496
F506031,I517499,I517498,I517684|I533709|I517500|I524147|I527458
F506032,I517501,I517502,I517499
F506033,I517036,I517505,I517504
F506034,I517506,I517507,I517505
F506035,"",I515203,I517512
F506036,I517520,I517519,I517761|I517523|I534608|I527540
F506037,I517521,I517522,I534042|I517756|I517520
F506038,I517528,I517529,I521939|I517751|I517532|I534646
F506039,I517530,I517531,I517529
F506040,I517533,I502111,""
F506041,I517534,I517535,I517533
F506042,I517538,I527932,I527931|I517539
F506043,I517542,I517543,I507681
F506044,I517544,I517545,I507682
F506045,I517546,I517547,I517550|I517661|I535155
F506047,I517552,I517551,I517555|I535166
F506048,I517553,I517554,I506512|I517552|I535112|I517547|I535094
F506049,I517556,I511495,I517557|I535221|I535091
F506050,I517558,I517559,I517556|I513912
F506051,I501395,I517560,I517561|I535321
F506052,I517561,I517562,I517565|I535118
F506053,I517563,I517564,I517562
F506054,I517566,I517567,I517570|I517662
F506055,I517568,I517569,I517567
F506056,I502238,I517571,I517574
F506057,I517572,I517573,I502238
F506058,I517575,I517576,I517571|I535149
F506059,I517577,I519606,I500472
F506060,I517578,I517579,I500473
F506061,I514939,I517581,I517718|I517633|I528827|I534648|I517583|I535084
F506062,I517582,I517584,I517581
F506063,I517585,I517586,I501548
F506064,I506896,I517587,I531915|I517590|I535185|I535090|I535056|I534567
F506065,I517588,I517589,I517587|I507034
F506066,I517088,I517592,I517595|I535116|I535047|I534112|I535021|I534989
F506067,I517593,I517594,I517592
F506068,I517598,I517597,I517599|I535174|I535175
F506069,I517600,I517601,I517598|I517636|I524818
F506070,I517602,I517603,I506884
F506071,"",I517606,I517607
F506072,I517609,I517608,I517610|I535107
F506073,I517611,I517612,I517609
F506074,I517615,I501673,I517617
F506075,I517616,I517618,I517615
F506076,I517620,I517621,I506472
F506077,I517622,I517623,I506473
F506078,I517626,I517625,I517629
F506079,I517627,I517628,I506688|I517626
F506080,I517631,I517632,I507030|I524138
F506081,"",I506806,I517635
F506082,I517636,I517637,I517640|I535120|I535062|I534123
F506083,I517638,I517639,I517637
F506084,I502293,I517642,I517643|I535184
F506085,I517644,I517645,I506513
F506086,I506588,I517648,I517653
F506087,I517649,I517653,I517650
F506088,I517651,I517652,I517649
F506089,I517654,I517647,I517657|I535070|I534106|I535028
F506090,I517655,I517656,I517654
F506091,I517658,I517659,I502345|I535343
F506092,I517241,I517665,""
F506093,I517666,I517665,I527566|I525190|I523836|I523921
F506096,I517294,I517673,I517675|I517676
F506097,I517680,I517681,I517682
F506098,I517687,I517688,I517686|I519216|I522497
F506099,I517689,I517690,I511535
F506101,I517693,I517694,""
F506102,I517695,I517696,I538237|I538239|I517694|I538243|I538244|I537434|I537441|I537438
F506104,I517686,I517700,I511534|I523190|I511375|I521433
F506105,I517708,I517707,I533752|I533731
F506106,I517709,I517710,I517708
F506107,I517716,I517717,I514277
F506108,I517719,I517720,""
F506109,I517721,I517722,I517720
F506110,I515141,I517723,""
F506111,I517724,I517725,I517723
F506112,I517726,I517727,I520362|I517862|I519479|I517876|I515141|I519460
F506113,I510692,I517737,I517736
F506114,I517736,I517738,I524320|I533880|I533962|I517741
F506115,I517739,I517740,I533765|I517738|I520174
F506116,I517742,I517743,I517746|I518804
F506117,I517744,I517745,I517743
F506118,I517747,I514907,I517748
F506119,I517749,I517750,I517747
F506120,I517753,I517754,I515142
F506121,I517756,I517757,I528257|I533974|I517760
F506122,I517758,I517759,I517757
F506123,I517764,I517765,I513212
F506124,I513212,I517766,I533741
F506125,I517767,I517768,I517766|I523206|I519558
F506128,I517779,I517780,I512433|I517781|I517794
F506130,I517790,I517791,I517792
F506132,I517799,I517450,I517800|I517801
F506133,I517802,I517453,""
F506134,I517803,I517452,I517804|I517805
F506136,I513621,I517811,I515047
F506137,I517813,"",I515619
F506138,I517816,I517817,I513456
F506139,I517820,I517821,I519374|I539024|I538227|I520010|I538234|I516639|I517825|I517851|I517850|I517855
F506140,I503722,I517823,I515492|I503721|I514501|I514555|I514784|I514572
F506141,I517830,I517831,I517832|I517836
F506142,I517833,"",I517830|I513590
F506143,I517832,I517834,I517835|I517843|I517854
F506144,I517837,I517838,I515425
F506145,I517840,I517841,I517356|I512828|I527659
F506146,I517845,I515064,""
F506147,I517846,I517847,I517845
F506148,I517848,I517849,I515065
F506149,I517864,I517865,I517866|I503636
F506150,I517866,I517867,I514985|I517868|I514810
F506151,I527428,I517872,I512043|I529058
F506152,I517873,I517874,I520354|I520359|I517877|I505184
F506153,I517877,I517878,I520080|I520200|I535378
F506154,I517879,I517880,I517878|I520381|I520389|I520395|I517910|I517922|I520008|I520030|I520148
F506155,I517882,I517881,""
F506156,I517883,I517884,I517882
F506157,I517871,I517885,I520329|I520336|I520342|I520357|I527427
F506158,I517895,I517894,I532901|I525181|I532902|I523838|I532905|I532906|I532907|I532909
F506159,I517897,I514659,I520388|I517898|I517908|I517919
F506160,I517903,I517904,I515582
F506161,I517905,I517906,I515583
F506162,I517785,I517782,I517907|I520419
F506163,I517923,I517925,I520415|I520412|I512207|I520443|I520478|I527194|I532780
F506165,I512206,I517926,I512205
F506166,I517928,I517927,I517929
F506167,I512419,I517934,I521324
F506168,I517937,I517938,I518464|I518736|I518985|I517939|I518338
F506169,I517940,I517941,I517938
F506170,"",I513474,I517945
F506171,I517953,I517954,I517957
F506172,I517955,I517956,I521885|I520945|I517954
F506173,I517964,I517965,I513423
F506174,I517971,I517972,I519069|I517973|I518209
F506175,I517974,I517975,I518156|I517972
F506176,I517976,I517977,I513448
F506177,I517979,I517980,I518282|I513356|I518271
F506178,I517983,I517982,I518517|I518625|I518776|I519177|I517986
F506179,I517984,I517985,I517983
F506180,I513908,I517987,I521087|I519086|I517988
F506181,I517989,I517990,I517987
F506182,I517993,I517994,I517997|I518141|I518236|I521591
F506184,I517998,I517999,I513790
F506185,I518000,I518001,I519189|I518002|I518254
F506186,I518003,I518004,I518001|I521339|I518469|I518664|I518841|I518989
F506187,I518005,I518006,I518007|I518207|I518399|I532239|I532241|I532242|I532245|I532246|I532247
F506188,I518010,I518011,I518012
F506189,I518013,I518014,I518011
F506190,I518015,I518016,I519045|I513230
F506191,I518018,I518019,I519064|I518022|I518118|I518361|I518439
F506192,I518020,I518021,I518019
F506193,I501497,I518022,I518023|I518024|I518025|I518026|I518027|I518028|I520721
F506194,I518030,I518031,I518032|I518174|I518173|I518432
F506195,I518036,I518037,I513880
F506196,I518038,I518039,I518388|I518040|I537591
F506197,I518042,I518041,I518045|I518163|I518219
F506198,I518043,I518044,I518042
F506199,I518048,I518049,I518052|I518210
F506200,I518050,I518051,I518049
F506201,"",I518056,I513108
F506202,I518059,I518058,I518563|I518801|I518986|I518062|I518334
F506204,I518064,I518065,I518066|I518438
F506205,I518070,I518071,I518072
F506206,I518073,I518074,I518071
F506207,I518076,I518077,I518080
F506208,I518078,I518079,I518077
F506209,I518080,I518081,I518082|I518083|I518084|I518085
F506210,I518086,I518087,I518447|I519068|I518090|I518161|I518310
F506211,I518088,I518089,I518087
F506212,I518091,I518092,I521494|I513526|I521785|I521784|I521840|I522100|I522250|I518659
